%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=210181, 2015/04/17 16:48:1.82)
1 9 -3.257557141135860945e+01 0 0 1.554882e-01 1.328169e-01 6.770154e-02 1.234398e+00 
2 17 -3.431689708373952641e+01 0 0 9.925679e-02 -1.072748e-02 4.826418e-01 1.308059e+00 
3 25 -5.950774544766943563e+01 0 0 4.797949e-01 4.499467e-01 4.258690e-01 6.766940e-01 
4 33 -8.384084574887461372e+01 0 0 3.480980e-01 1.680644e-01 2.430059e-01 3.452122e-01 
5 41 -6.878650103424408258e+01 0 0 5.937336e-01 4.411168e-01 5.815028e-01 5.131709e-01 
6 49 -9.726725411420814282e+01 0 0 3.418369e-02 -2.183855e-01 2.191929e-02 5.122153e-01 
7 57 -9.634048039755019488e+01 0 0 -2.316566e-01 -1.618457e-01 5.713780e-02 7.131913e-02 
