%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=213475, 2015/04/18 13:37:47.75)
1 9 -3.945432499398071968e+01 0 0 1.179269e-01 3.807970e-01 5.061428e-01 1.285761e+00 
2 17 -6.739774428789493754e+01 0 0 3.101496e-01 -4.719153e-01 1.005660e+00 2.831388e-01 
