%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=213239, 2015/04/14 18:52:29.40)
1 9 8.057988e-01 0 0 7.850418e-01 8.456030e-01 8.317025e-01 7.623880e-01 
2 17 8.304408e-01 0 0 8.073707e-01 8.325461e-01 9.005172e-01 7.690791e-01 
