%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=213239, 2015/04/14 18:52:29.40)
1 9 -1.797933403805733818e-11 0 0 -2.983114e+00 -9.628408e-01 -1.825680e+00 -1.250754e+00 
2 17 -2.375738083829690892e-11 0 0 -2.177526e+00 -1.280790e+00 -2.621768e+00 -1.810182e+00 
