%  columns="iteration, evaluation, void, void, void, xmean" (startseed=213239, 2015/04/14 18:52:29.40)
0 1 0 0 0 -2.094395e+00 -2.356194e+00 -7.853982e-01 -1.047198e+00 
1 9 0 0 0 -2.445450e+00 -1.570060e+00 -1.559759e+00 -1.067823e+00 
2 17 0 0 0 -1.837951e+00 -1.715295e+00 -2.117861e+00 -1.454016e+00 
