%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=215114, 2015/04/23 19:36:54.15)
1 9 1.529688e+00 1.142864e+00 9.402274e-01 9.402274e-01 9.403961e-01 9.638464e-01 1.142864e+00 
2 17 1.308414e+00 1.099439e+00 8.866096e-01 8.866096e-01 8.933520e-01 9.119822e-01 1.099439e+00 
3 25 1.096672e+00 1.046000e+00 8.358133e-01 8.358133e-01 8.463792e-01 8.753085e-01 1.046000e+00 
4 33 1.055358e+00 1.002482e+00 7.932716e-01 7.932716e-01 8.096987e-01 9.496047e-01 1.002482e+00 
5 41 9.529191e-01 9.460869e-01 7.568804e-01 7.568804e-01 8.086517e-01 9.053102e-01 9.460869e-01 
6 49 7.617793e-01 9.325067e-01 7.231634e-01 7.231634e-01 7.843785e-01 8.608639e-01 9.325067e-01 
7 57 6.445993e-01 8.999454e-01 6.880204e-01 6.880204e-01 7.510979e-01 8.206334e-01 8.999454e-01 
8 65 5.522631e-01 8.794314e-01 6.598087e-01 6.598087e-01 7.197155e-01 8.205535e-01 8.794314e-01 
9 73 5.091152e-01 8.719511e-01 6.460663e-01 6.460663e-01 6.939997e-01 8.022309e-01 8.719511e-01 
10 81 5.021874e-01 8.751318e-01 6.096942e-01 6.096942e-01 7.258758e-01 7.689776e-01 8.751318e-01 
