%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=215114, 2015/04/23 19:36:54.15)
1 9 1.529688e+00 1.215518e+00 -1.303546970721890519e-11 -1.303546970721890519e-11 -1.098068969395506219e-12 -6.152835191018910973e-15
2 17 1.308414e+00 1.240048e+00 -2.074222918110568111e-11 -2.074222918110568111e-11 -1.015167454455750892e-12 -4.371863719405974454e-15
3 25 1.096672e+00 1.251475e+00 -2.074222918110568111e-11 -1.688530508960734163e-11 -6.155286245446308502e-12 -1.303181873958027157e-13
4 33 1.055358e+00 1.263731e+00 -2.074222918110568111e-11 -8.288666629725907136e-12 -7.201370232964714080e-13 -2.406048480372120358e-14
5 41 9.529191e-01 1.249982e+00 -2.074222918110568111e-11 -1.499262544634203598e-11 -2.214666467120889265e-12 -4.923800936633799139e-13
6 49 7.617793e-01 1.289483e+00 -2.074222918110568111e-11 -1.742187973972282124e-11 -2.516935226118120842e-12 -4.300036376596596563e-13
7 57 6.445993e-01 1.308021e+00 -2.074222918110568111e-11 -1.642801233599482060e-11 -1.913041381444648245e-12 -3.600893282175703653e-13
8 65 5.522631e-01 1.332858e+00 -2.074222918110568111e-11 -1.370744850295648817e-11 -4.474056898846129342e-12 -2.409096857602248558e-13
9 73 5.091152e-01 1.349631e+00 -2.074222918110568111e-11 -1.779421314052532278e-11 -4.266297297788005308e-12 -2.498610017470282328e-12
10 81 5.021874e-01 1.435362e+00 -3.189850232545878956e-11 -3.189850232545878956e-11 -1.093007569877526192e-11 -8.933918990613654627e-13
