%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=209360, 2015/04/14 20:12:28.61)
1 9 1.448527e+00 1.095732e+00 9.401133e-01 9.401133e-01 9.414381e-01 9.571637e-01 1.095732e+00 
2 17 1.284220e+00 1.065429e+00 8.944237e-01 8.944237e-01 8.970470e-01 9.299423e-01 1.065429e+00 
3 25 1.215226e+00 1.039124e+00 8.514093e-01 8.514093e-01 8.744138e-01 9.749606e-01 1.039124e+00 
4 33 1.368616e+00 1.176351e+00 8.323222e-01 8.323222e-01 8.425391e-01 9.415846e-01 1.176351e+00 
5 41 1.262408e+00 1.148510e+00 7.925985e-01 7.925985e-01 8.109775e-01 9.280071e-01 1.148510e+00 
6 49 1.124571e+00 1.121686e+00 7.541106e-01 7.541106e-01 7.959537e-01 8.865130e-01 1.121686e+00 
7 57 1.039319e+00 1.070893e+00 7.362587e-01 7.362587e-01 7.714957e-01 8.627969e-01 1.070893e+00 
8 65 1.047454e+00 1.047024e+00 6.965096e-01 6.965096e-01 7.370126e-01 8.868332e-01 1.047024e+00 
9 73 1.043812e+00 9.917129e-01 6.909120e-01 6.909120e-01 7.389143e-01 9.023465e-01 9.917129e-01 
10 81 1.005435e+00 9.873354e-01 6.981637e-01 6.981637e-01 7.063030e-01 8.729188e-01 9.873354e-01 
11 89 9.161354e-01 9.614181e-01 6.645665e-01 6.645665e-01 7.222364e-01 8.260048e-01 9.614181e-01 
