%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=209360, 2015/04/14 20:12:28.61)
1 9 1.448527e+00 1.165531e+00 -1.942035482885042528e-11 -5.688661647766460339e-12 -1.308837345227069708e-12 -1.788953857791716149e-13
2 17 1.284220e+00 1.191190e+00 -1.942035482885042528e-11 -2.210662610392359639e-12 -2.436502056832305711e-13 -9.132038133780115871e-17
3 25 1.215226e+00 1.220475e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.013572380353429368e-12 -2.524930208410459388e-13
4 33 1.368616e+00 1.413336e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -5.841137161051820274e-13 -1.044250321844050730e-13
5 41 1.262408e+00 1.449044e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -2.008962113250681110e-13 -9.285461229475984740e-16
6 49 1.124571e+00 1.487429e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.400135339985735966e-13 -2.836262021085772070e-15
7 57 1.039319e+00 1.454506e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.493337397640246058e-14 -1.443658668373652918e-16
8 65 1.047454e+00 1.503244e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -4.575407136733660180e-14 -1.397828648840902141e-15
9 73 1.043812e+00 1.435368e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -5.000000000000000000e+03 -1.428843720343624144e-15
10 81 1.005435e+00 1.414189e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -5.000000000000000909e+03 -8.887304500499164952e-17
11 89 9.161354e-01 1.446685e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.860289004904366040e-13
