%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=213790, 2015/04/14 19:57:28.90)
1 9 -1.000000000000000000e+04 0 0 -5.418336e+00 4.407173e-02 7.726083e-01 4.235041e-01 
2 17 -4.225574113038996308e-12 0 0 -2.572232e+00 -2.124579e+00 -6.455820e-01 9.956577e-01 
3 25 -1.751904947768862402e-11 0 0 -2.232062e+00 -3.958009e+00 -1.158115e+00 -6.720019e-01 
4 33 -1.541165790085460903e-11 0 0 -4.482788e+00 -1.758261e+00 -1.030101e+00 -2.302424e+00 
5 41 -1.163755641681626306e-11 0 0 -1.703443e+00 -7.472568e-01 -1.804986e+00 -1.250521e+00 
6 49 -2.581686696607948344e-11 0 0 -2.091891e+00 -1.009887e+00 -1.240678e+00 -8.290710e-01 
7 57 -2.490508331506199912e-11 0 0 -1.919205e+00 -6.574655e-01 -1.649191e+00 -2.300617e+00 
8 65 -1.586229392519412501e-11 0 0 -2.866622e+00 -1.454733e+00 -2.258128e+00 -1.180332e+00 
9 73 -2.336876380908261079e-11 0 0 -2.466355e+00 -5.501972e-01 -1.084463e+00 -1.572068e+00 
