%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=213790, 2015/04/14 19:57:28.90)
1 9 1.478171e+00 0 0 1.570796e+00 1.494556e+00 1.427381e+00 1.438686e+00 
2 17 1.248327e+00 0 0 1.287988e+00 1.196730e+00 1.169892e+00 1.187232e+00 
3 25 1.194907e+00 0 0 1.164978e+00 1.254157e+00 1.065434e+00 1.074652e+00 
4 33 1.195587e+00 0 0 1.215865e+00 1.199628e+00 1.008757e+00 1.081708e+00 
5 41 1.117743e+00 0 0 1.153101e+00 1.128879e+00 9.009135e-01 9.677923e-01 
6 49 1.054314e+00 0 0 1.050310e+00 1.020981e+00 8.340328e-01 8.922520e-01 
7 57 9.293318e-01 0 0 9.034832e-01 8.633879e-01 7.015179e-01 7.969349e-01 
8 65 8.391139e-01 0 0 7.925326e-01 7.423869e-01 6.180985e-01 7.037418e-01 
9 73 8.243259e-01 0 0 7.473558e-01 7.371565e-01 6.364705e-01 6.511596e-01 
