%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=213829, 2015/04/14 19:28:58.29)
1 9 1.468028e+00 0 0 1.388023e+00 1.440074e+00 1.466225e+00 1.430502e+00 
2 17 1.454043e+00 0 0 1.372577e+00 1.380739e+00 1.384907e+00 1.468943e+00 
3 25 1.342600e+00 0 0 1.570796e+00 1.229688e+00 1.215077e+00 1.312526e+00 
4 33 1.222132e+00 0 0 1.417115e+00 1.065665e+00 1.077898e+00 1.221991e+00 
5 41 1.110737e+00 0 0 1.340610e+00 9.322879e-01 9.251110e-01 1.086561e+00 
