%  columns="iteration, evaluation, void, void, void, xmean" (startseed=213829, 2015/04/14 19:28:58.29)
0 1 0 0 0 -2.094395e+00 -2.356194e+00 -7.853982e-01 -1.047198e+00 
1 9 0 0 0 -1.988681e+00 -1.386835e+00 2.698731e-01 -1.952201e+00 
2 17 0 0 0 -3.034330e+00 -2.250530e+00 -1.007970e-01 -3.008868e+00 
3 25 0 0 0 -1.053037e-01 -2.762850e+00 -2.212066e-01 -1.773230e+00 
4 33 0 0 0 -1.715901e+00 -2.531123e+00 -8.288264e-01 -3.031666e+00 
5 41 0 0 0 -3.097330e-01 -2.763476e+00 -5.680881e-01 -2.006314e+00 
