%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=213829, 2015/04/14 19:28:58.29)
1 9 -2.390093360273886496e-11 0 0 -1.372536e+00 -8.678969e-01 5.767291e-01 -2.353504e+00 
2 17 -1.000000000000000000e+04 0 0 -3.684340e+00 -3.162697e+00 6.391583e-01 -3.984699e+00 
3 25 -9.601875022474348022e-12 0 0 6.398757e-01 -2.436730e+00 -4.987652e-01 -1.840634e+00 
4 33 -8.790469721223028747e-12 0 0 -1.964091e+00 -1.829557e+00 -1.297828e+00 -4.039129e+00 
5 41 -8.820150901461408270e-12 0 0 9.529041e-01 -2.162617e+00 -2.765394e-01 -1.585081e+00 
