%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=214984, 2015/04/23 19:32:56.84)
1 9 1.524698e+00 1.090181e+00 9.403077e-01 9.403077e-01 9.487428e-01 9.689403e-01 1.090181e+00 
2 17 1.474769e+00 1.196105e+00 8.859492e-01 8.859492e-01 9.025531e-01 9.461719e-01 1.196105e+00 
3 25 1.474068e+00 1.223342e+00 8.418116e-01 8.418116e-01 8.935908e-01 9.350720e-01 1.223342e+00 
4 33 1.429514e+00 1.187002e+00 8.150318e-01 8.150318e-01 8.904616e-01 9.603118e-01 1.187002e+00 
5 41 1.338357e+00 1.296825e+00 7.834725e-01 7.834725e-01 9.109413e-01 9.724290e-01 1.296825e+00 
6 49 1.092716e+00 1.235274e+00 7.454354e-01 7.454354e-01 8.733155e-01 9.357685e-01 1.235274e+00 
7 57 9.130929e-01 1.218340e+00 7.086730e-01 7.086730e-01 8.232807e-01 8.806001e-01 1.218340e+00 
8 65 7.158548e-01 1.161508e+00 6.695342e-01 6.695342e-01 7.818316e-01 8.283866e-01 1.161508e+00 
9 73 6.039906e-01 1.110514e+00 6.332841e-01 6.332841e-01 7.439762e-01 7.930109e-01 1.110514e+00 
10 81 5.806811e-01 1.136317e+00 6.206955e-01 6.206955e-01 7.182280e-01 7.816516e-01 1.136317e+00 
