%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=211614, 2015/04/14 20:22:41.14)
1 9 1.494058e+00 0 0 1.416880e+00 1.446124e+00 1.570796e+00 1.440234e+00 
2 17 1.513430e+00 0 0 1.500474e+00 1.508287e+00 1.512415e+00 1.417442e+00 
3 25 1.543446e+00 0 0 1.483397e+00 1.570796e+00 1.519530e+00 1.529348e+00 
4 33 1.440464e+00 0 0 1.359655e+00 1.420764e+00 1.369380e+00 1.402343e+00 
5 41 1.437088e+00 0 0 1.286287e+00 1.493179e+00 1.312119e+00 1.352599e+00 
6 49 1.286631e+00 0 0 1.098627e+00 1.280448e+00 1.122222e+00 1.186678e+00 
7 57 9.923846e-01 0 0 8.039397e-01 9.372634e-01 8.214450e-01 8.638729e-01 
8 65 9.125262e-01 0 0 6.975298e-01 8.226799e-01 7.245887e-01 7.829406e-01 
