%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=211614, 2015/04/14 20:22:41.14)
1 9 -4.304918557451804141e-12 0 0 -2.802447e+00 -6.864031e-01 1.798657e+00 -1.889557e+00 
2 17 -1.000000000000000000e+04 0 0 -4.997702e+00 7.900954e-02 1.250658e-01 5.715544e-02 
3 25 -1.000000000000000000e+04 0 0 -2.666026e+00 2.977382e-01 1.912521e+00 1.068136e+00 
4 33 -1.000000000000000000e+04 0 0 -4.129706e+00 1.150873e+00 2.307346e+00 1.622350e+00 
5 41 -1.000000000000000000e+04 0 0 -2.542030e+00 1.095575e+00 1.819497e+00 5.271496e-01 
6 49 -1.000000000000000000e+04 0 0 -1.801915e+00 7.392149e-01 2.816874e+00 2.282267e-01 
7 57 -1.000000000000000000e+04 0 0 -3.303325e+00 1.261844e+00 3.051089e+00 1.332960e+00 
8 65 -1.000000000000000000e+04 0 0 -2.685314e+00 5.796393e-01 1.424681e+00 1.688600e+00 
