%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=211084, 2015/04/14 19:42:16.84)
1 9 1.511962e+00 0 0 1.497245e+00 1.570796e+00 1.465817e+00 1.481885e+00 
2 17 1.437572e+00 0 0 1.559872e+00 1.568340e+00 1.570796e+00 1.434200e+00 
3 25 1.360908e+00 0 0 1.431987e+00 1.473801e+00 1.501482e+00 1.570796e+00 
4 33 1.198400e+00 0 0 1.369069e+00 1.532145e+00 1.399160e+00 1.570796e+00 
5 41 1.129317e+00 0 0 1.336335e+00 1.570796e+00 1.296668e+00 1.525051e+00 
6 49 1.055457e+00 0 0 1.204455e+00 1.429869e+00 1.170756e+00 1.370221e+00 
7 57 9.288188e-01 0 0 1.002499e+00 1.195225e+00 9.807093e-01 1.147065e+00 
