%  columns="iteration, evaluation, void, void, void, xmean" (startseed=211084, 2015/04/14 19:42:16.84)
0 1 0 0 0 -2.094395e+00 -2.356194e+00 -7.853982e-01 -1.047198e+00 
1 9 0 0 0 -1.203593e+00 -7.784306e-01 -1.486885e+00 -2.070050e+00 
2 17 0 0 0 3.702662e-01 3.007320e-02 -3.360724e+00 -2.909134e+00 
3 25 0 0 0 1.468267e-01 6.022488e-01 -3.269186e+00 -4.282501e+00 
4 33 0 0 0 1.664921e+00 2.454104e+00 -4.604432e+00 -5.717072e+00 
5 41 0 0 0 2.408663e+00 3.463183e+00 -4.832983e+00 -6.399202e+00 
6 49 0 0 0 2.336194e+00 2.091405e+00 -3.877224e+00 -5.668920e+00 
7 57 0 0 0 2.356667e+00 2.220198e+00 -3.672212e+00 -5.970321e+00 
