%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=211084, 2015/04/14 19:42:16.84)
1 9 -8.851958053786889251e-12 0 0 -5.913114e-01 -3.200019e-01 -2.408698e+00 -1.923566e+00 
2 17 -1.000000000000000000e+04 0 0 1.502254e+00 1.840834e+00 -3.528014e+00 -3.675990e+00 
3 25 -1.000000000000000000e+04 0 0 7.818163e-01 1.004088e+00 -5.033148e+00 -6.657546e+00 
4 33 -1.000000000000000000e+04 0 0 1.910332e+00 3.720897e+00 -5.434938e+00 -7.435308e+00 
5 41 -1.000000000000000000e+04 0 0 4.721258e+00 6.185610e+00 -5.497859e+00 -7.549059e+00 
6 49 -1.000000000000000000e+04 0 0 2.031139e+00 1.340046e+00 -4.017302e+00 -4.645818e+00 
7 57 -1.000000000000000000e+04 0 0 2.605373e+00 3.593531e+00 -4.265803e+00 -5.594337e+00 
