%  columns="iteration, evaluation, void, void, void, xmean" (startseed=207775, 2015/04/14 19:20:5.76)
0 1 0 0 0 -2.094395e+00 -2.356194e+00 -7.853982e-01 -1.047198e+00 
1 9 0 0 0 -1.742304e+00 -1.831813e+00 -5.683836e-01 -2.554495e-01 
2 17 0 0 0 -1.344277e+00 -1.699137e+00 -7.982545e-01 -2.071273e-01 
3 25 0 0 0 -1.763436e+00 -1.725836e+00 -7.067464e-01 3.643417e-01 
