%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=207775, 2015/04/14 19:20:5.76)
1 9 -4.465071482114733243e-12 0 0 -1.440923e+00 -2.642175e+00 -6.354169e-01 1.409069e+00 
2 17 -8.841778136022679306e-12 0 0 -1.284014e+00 -1.678002e+00 -5.028468e-01 -9.948334e-01 
3 25 -1.730784136039893567e-11 0 0 -1.943265e+00 -1.480256e+00 -4.939040e-01 1.605961e+00 
