%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=207775, 2015/04/14 19:20:5.76)
1 9 1.328388e+00 0 0 1.270061e+00 1.278674e+00 1.255546e+00 1.328943e+00 
2 17 1.108314e+00 0 0 1.014147e+00 1.010225e+00 9.903480e-01 1.063886e+00 
3 25 9.556005e-01 0 0 8.292576e-01 8.396202e-01 8.081745e-01 9.455645e-01 
