%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=213023, 2015/04/14 21:59:17.24)
1 9 1.461824e+00 1.150032e+00 9.410155e-01 9.410155e-01 9.475908e-01 9.899125e-01 1.150032e+00 
2 17 1.342169e+00 1.127595e+00 9.042861e-01 9.042861e-01 9.247258e-01 9.513429e-01 1.127595e+00 
3 25 1.164499e+00 1.125724e+00 8.597078e-01 8.597078e-01 8.750983e-01 8.988934e-01 1.125724e+00 
4 33 9.754344e-01 1.070543e+00 8.124893e-01 8.124893e-01 8.418592e-01 8.562251e-01 1.070543e+00 
5 41 1.192505e+00 1.304384e+00 7.992198e-01 7.992198e-01 8.090984e-01 8.884373e-01 1.304384e+00 
6 49 1.283784e+00 1.530264e+00 7.679026e-01 7.679026e-01 8.167750e-01 8.990607e-01 1.530264e+00 
7 57 1.320780e+00 1.522518e+00 7.333651e-01 7.333651e-01 8.233969e-01 8.580381e-01 1.522518e+00 
8 65 1.273180e+00 1.478691e+00 7.353425e-01 7.353425e-01 7.790445e-01 8.338993e-01 1.478691e+00 
9 73 1.094455e+00 1.404509e+00 7.006179e-01 7.006179e-01 7.517904e-01 8.197695e-01 1.404509e+00 
10 81 1.129646e+00 1.324819e+00 6.715484e-01 6.715484e-01 7.756257e-01 8.414992e-01 1.324819e+00 
11 89 1.096907e+00 1.443499e+00 6.360094e-01 6.360094e-01 7.396381e-01 8.438948e-01 1.443499e+00 
12 97 9.802317e-01 1.373662e+00 6.060633e-01 6.060633e-01 7.009277e-01 8.471551e-01 1.373662e+00 
13 105 7.911341e-01 1.296074e+00 5.733681e-01 5.733681e-01 6.671446e-01 8.085382e-01 1.296074e+00 
14 113 7.888753e-01 1.298121e+00 5.972300e-01 5.972300e-01 6.316059e-01 7.884433e-01 1.298121e+00 
15 121 7.595157e-01 1.288449e+00 5.834265e-01 5.834265e-01 6.099664e-01 7.641484e-01 1.288449e+00 
16 129 7.384808e-01 1.285603e+00 5.613398e-01 5.613398e-01 6.135773e-01 7.362340e-01 1.285603e+00 
17 137 6.039319e-01 1.240888e+00 5.372141e-01 5.372141e-01 5.883867e-01 6.989313e-01 1.240888e+00 
18 145 5.748327e-01 1.239389e+00 5.181292e-01 5.181292e-01 5.869918e-01 6.651540e-01 1.239389e+00 
19 153 5.379664e-01 1.333205e+00 5.020899e-01 5.020899e-01 5.631166e-01 6.326230e-01 1.333205e+00 
20 161 5.357867e-01 1.304160e+00 4.957087e-01 4.957087e-01 5.507607e-01 6.080382e-01 1.304160e+00 
