%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=213023, 2015/04/14 21:59:17.24)
1 9 1.461824e+00 1.222118e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -2.357631757401551054e-13 -5.567223788579752060e-15
2 17 1.342169e+00 1.246945e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -5.000000000000001819e+03 -1.357260431591983204e-13
3 25 1.164499e+00 1.309427e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -2.548104435774962648e-12 -1.429807940264827382e-13
4 33 9.754344e-01 1.317609e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.179309460121513076e-12 -9.597284237111509719e-15
5 41 1.192505e+00 1.632071e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -2.785144992975633779e-13 -2.940760579864837611e-17
6 49 1.283784e+00 1.992784e+00 -1.000000000000000000e+04 -2.495628128125437066e-11 -1.391252948272455748e-12 -1.342844907960714498e-14
7 57 1.320780e+00 2.076071e+00 -1.000000000000000000e+04 -1.930127472081727935e-11 -2.366535807281114090e-12 -2.966047174113307775e-13
8 65 1.273180e+00 2.010888e+00 -1.000000000000000000e+04 -1.334936856836808841e-11 -2.028829282875620070e-12 -4.252567437407492348e-13
9 73 1.094455e+00 2.004672e+00 -1.000000000000000000e+04 -1.463210355497983393e-11 -1.793066402702846472e-12 -1.485901347420457676e-15
10 81 1.129646e+00 1.972782e+00 -1.000000000000000000e+04 -1.431550360900463584e-11 -2.582873917792365088e-12 -2.805685767179210183e-13
11 89 1.096907e+00 2.269619e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.646419965264623748e-12 -7.173323538180267545e-14
12 97 9.802317e-01 2.266532e+00 -1.000000000000000000e+04 -2.992769219187391917e-11 -1.327930218503603072e-11 -9.156566983703724510e-14
13 105 7.911341e-01 2.260456e+00 -1.000000000000000000e+04 -2.664978223008846216e-11 -3.710895564283656394e-12 -4.259704527543474160e-13
14 113 7.888753e-01 2.173570e+00 -1.000000000000000000e+04 -2.334103787476136410e-11 -5.070190198600723768e-12 -6.342099071971532317e-14
15 121 7.595157e-01 2.208417e+00 -1.000000000000000000e+04 -2.311454093781197585e-11 -7.728078550279722247e-12 -7.563875447850165679e-15
16 129 7.384808e-01 2.290240e+00 -1.000000000000000000e+04 -3.960184686821388613e-11 -1.117486231556986479e-11 -9.971930097812750644e-13
17 137 6.039319e-01 2.309858e+00 -1.000000000000000000e+04 -1.856008604275325935e-11 -5.341177531889558092e-12 -2.209544402788774417e-12
18 145 5.748327e-01 2.392046e+00 -1.000000000000000000e+04 -2.501073836663322319e-11 -1.015968632063685915e-11 -3.752948449197877136e-12
19 153 5.379664e-01 2.655311e+00 -1.000000000000000000e+04 -3.758121153790235839e-11 -1.527659075270849555e-11 -1.356887068964919548e-12
20 161 5.357867e-01 2.630901e+00 -1.000000000000000000e+04 -2.225192489208562997e-11 -1.516598745436090894e-11 -3.211577111475156222e-12
