%  columns="iteration, evaluation, void, void, void, xmean" (startseed=210206, 2015/04/23 20:15:25.07)
0 1 0 0 0 -2.875721e-01 -1.087053e+00 -9.915002e-01 0.000000e+00 
1 9 0 0 0 -6.618125e-01 -1.512550e+00 -1.949986e+00 1.015179e+00 
2 17 0 0 0 1.056938e+00 1.528155e-01 -1.658137e-01 2.704251e-01 
3 25 0 0 0 -1.360479e+00 -5.518832e-01 -8.299518e-02 -1.531315e-01 
4 33 0 0 0 -3.322897e-01 1.345231e-01 4.987117e-01 -1.487248e-02 
5 41 0 0 0 7.142788e-01 1.118865e+00 -3.544803e-02 2.529099e-01 
6 49 0 0 0 5.266725e-01 1.135777e+00 -3.883289e-01 4.198050e-02 
7 57 0 0 0 7.070079e-01 1.354903e+00 4.058842e-01 3.292893e-01 
