%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=211167, 2015/04/23 19:47:3.68)
1 9 1.420793e+00 1.244678e+00 -6.889266351706686558e-12 -6.889266351706686558e-12 -1.259278050740539852e-12 -9.390280591064509322e-15
2 17 1.225502e+00 1.302071e+00 -2.920752735687577499e-11 -2.920752735687577499e-11 -5.712233438490564284e-12 -8.542410489034736517e-13
3 25 9.735022e-01 1.333057e+00 -2.920752735687577499e-11 -7.279024567369539590e-12 -7.297623098756175754e-13 -6.398871730219278194e-14
4 33 1.085046e+00 1.565895e+00 -2.920752735687577499e-11 -1.343280604238510951e-11 -3.436238118422109151e-12 -1.443142273479010591e-13
5 41 1.041310e+00 1.572032e+00 -2.920752735687577499e-11 -2.125550341769403792e-11 -1.072782401139720357e-12 -7.073646093630716528e-14
6 49 1.015201e+00 1.651041e+00 -2.920752735687577499e-11 -2.266243914268774603e-11 -2.786911418083336550e-12 -2.168390095039639966e-15
7 57 9.082545e-01 1.616319e+00 -2.920752735687577499e-11 -1.656842474270458457e-11 -3.337240873582771550e-12 -2.314144350200566418e-13
8 65 8.987635e-01 1.693463e+00 -2.920752735687577499e-11 -2.465281850628713680e-11 -8.909369864595826017e-12 -4.781366639989226711e-12
9 73 8.823167e-01 1.701960e+00 -2.920752735687577499e-11 -2.465318581712894339e-11 -1.062619353053106312e-11 -3.400273645419983845e-12
10 81 8.701340e-01 1.584167e+00 -2.920752735687577499e-11 -1.401423956648678075e-11 -3.936854867802463311e-12 -8.025924655558749090e-13
