%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=212162, 2015/04/14 20:53:15.62)
1 9 1.491530e+00 1.059721e+00 9.401246e-01 9.401246e-01 9.519106e-01 9.730190e-01 1.059721e+00 
2 17 1.470880e+00 1.218791e+00 9.112904e-01 9.112904e-01 9.208253e-01 1.008323e+00 1.218791e+00 
3 25 1.430581e+00 1.224737e+00 8.618677e-01 8.618677e-01 8.894017e-01 9.722553e-01 1.224737e+00 
4 33 1.337707e+00 1.185042e+00 8.257024e-01 8.257024e-01 8.640869e-01 9.780242e-01 1.185042e+00 
5 41 1.303546e+00 1.182735e+00 7.860365e-01 7.860365e-01 8.227232e-01 9.957758e-01 1.182735e+00 
6 49 1.175620e+00 1.174067e+00 7.548649e-01 7.548649e-01 7.919826e-01 1.015444e+00 1.174067e+00 
7 57 1.273428e+00 1.219297e+00 7.171365e-01 7.171365e-01 8.522771e-01 9.947684e-01 1.219297e+00 
8 65 1.404047e+00 1.401528e+00 6.761300e-01 6.761300e-01 8.260335e-01 9.531350e-01 1.401528e+00 
9 73 1.291082e+00 1.337332e+00 6.666584e-01 6.666584e-01 7.917135e-01 9.370895e-01 1.337332e+00 
10 81 1.095192e+00 1.277644e+00 6.369971e-01 6.369971e-01 7.458017e-01 9.021956e-01 1.277644e+00 
11 89 8.706652e-01 1.209306e+00 6.123967e-01 6.123967e-01 7.153743e-01 8.572879e-01 1.209306e+00 
12 97 7.656795e-01 1.156936e+00 6.032989e-01 6.032989e-01 6.745818e-01 8.176474e-01 1.156936e+00 
13 105 6.962441e-01 1.115573e+00 5.989408e-01 5.989408e-01 6.526071e-01 7.719206e-01 1.115573e+00 
14 113 5.859446e-01 1.052549e+00 5.695250e-01 5.695250e-01 6.147994e-01 7.548755e-01 1.052549e+00 
15 121 4.762815e-01 9.990384e-01 5.381979e-01 5.381979e-01 6.242916e-01 7.124450e-01 9.990384e-01 
