%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=212162, 2015/04/14 20:53:15.62)
1 9 1.491530e+00 1.127214e+00 -1.591960423929151464e-11 -1.271969438855982113e-11 -2.378603200976533779e-12 -1.529998590731177990e-13
2 17 1.470880e+00 1.337434e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -3.023095062932328280e-13 -3.052568700307206160e-15
3 25 1.430581e+00 1.421027e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -3.371000907790671341e-13 -1.419358562828449649e-16
4 33 1.337707e+00 1.435193e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -5.000000000000018190e+03 -3.603855686135674115e-13
5 41 1.303546e+00 1.504682e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -4.097763100106747771e-12 -6.199237299766457241e-14
6 49 1.175620e+00 1.555334e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -2.925050801987690777e-12 -9.086300000693846703e-15
7 57 1.273428e+00 1.700230e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -8.766252634109568867e-12 -3.028359541317046522e-15
8 65 1.404047e+00 2.072868e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -2.555777200089263047e-12 -2.018372220882837365e-14
9 73 1.291082e+00 2.006023e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.000000000000000000e+04 -3.262557188706911622e-12
10 81 1.095192e+00 2.005730e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.000000000000000000e+04
11 89 8.706652e-01 1.974710e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.125434237121803609e-14
12 97 7.656795e-01 1.917683e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.000000000000000000e+04 -0.000000000000000000e+00
13 105 6.962441e-01 1.862576e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.000000000000000000e+04 -0.000000000000000000e+00
14 113 5.859446e-01 1.848118e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.000000000000000000e+04 -0.000000000000000000e+00
15 121 4.762815e-01 1.856266e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.000000000000000000e+04 -0.000000000000000000e+00
