%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=213094, 2015/04/23 19:57:12.95)
1 9 1.360844e+00 1.071335e+00 -3.746395179376416885e-11 -8.301257505976603162e-12 -1.001568662548181431e-12 -1.672288745215179002e-15
2 17 1.461874e+00 1.417415e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.281188288280496544e-12 -3.343696836970696241e-14
3 25 1.468739e+00 1.525388e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -3.449909319866655860e-12 -6.194221284820309148e-14
4 33 1.421770e+00 1.664090e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -2.237756452860806490e-12 -1.180143541410750680e-13
5 41 1.427288e+00 1.543137e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -2.488066446942842329e-13 -1.627825397562476706e-15
6 49 1.311551e+00 1.564736e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.048607058894690480e-11 -3.539365639201650596e-14
7 57 1.170149e+00 1.726953e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.989782803546925455e-13 -8.346522507062140468e-17
8 65 1.027435e+00 1.902812e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.163779805411345088e-12 -3.040220455488641590e-16
9 73 1.014383e+00 2.027357e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.190686531328986929e-12 -7.053510111622707824e-17
10 81 1.057004e+00 2.265407e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.290537883177959732e-15
