%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=213094, 2015/04/23 19:57:12.95)
1 9 1.360844e+00 1.007806e+00 9.407009e-01 9.407009e-01 9.484681e-01 9.777020e-01 1.007806e+00 
2 17 1.461874e+00 1.259313e+00 8.884572e-01 8.884572e-01 9.133140e-01 9.428546e-01 1.259313e+00 
3 25 1.468739e+00 1.284662e+00 8.421873e-01 8.421873e-01 8.953769e-01 9.769901e-01 1.284662e+00 
4 33 1.421770e+00 1.322150e+00 7.945184e-01 7.945184e-01 8.707811e-01 1.056475e+00 1.322150e+00 
5 41 1.427288e+00 1.253915e+00 8.125754e-01 8.125754e-01 8.670700e-01 1.074176e+00 1.253915e+00 
6 49 1.311551e+00 1.246601e+00 7.966849e-01 7.966849e-01 8.309217e-01 1.030939e+00 1.246601e+00 
7 57 1.170149e+00 1.314979e+00 7.614447e-01 7.614447e-01 8.014421e-01 1.008075e+00 1.314979e+00 
8 65 1.027435e+00 1.387946e+00 7.294181e-01 7.294181e-01 7.588928e-01 9.548574e-01 1.387946e+00 
9 73 1.014383e+00 1.440196e+00 7.103814e-01 7.103814e-01 7.264171e-01 9.169375e-01 1.440196e+00 
10 81 1.057004e+00 1.546132e+00 6.824962e-01 6.824962e-01 7.050614e-01 8.745203e-01 1.546132e+00 
