%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=211059, 2015/04/14 20:28:29.60)
1 9 1.299334e+00 1.048860e+00 -3.103194165304574009e-11 -3.103194165304574009e-11 -3.118296965123657782e-12 -5.888045020949578858e-14
2 17 1.188713e+00 1.144769e+00 -3.103194165304574009e-11 -1.707425488319102703e-11 -4.409001148617236897e-12 -1.861207059825727868e-14
3 25 1.077123e+00 1.186764e+00 -3.103194165304574009e-11 -2.571090123167211004e-11 -8.383016090517560652e-12 -2.712563056574043817e-12
4 33 9.714246e-01 1.256631e+00 -3.103194165304574009e-11 -2.242632084782655809e-11 -9.996704785858909553e-13 -2.142095456527357961e-14
5 41 7.806182e-01 1.243319e+00 -3.103194165304574009e-11 -2.230502641959323640e-11 -9.554214917578084346e-12 -3.699875649045797000e-14
6 49 7.089701e-01 1.296744e+00 -3.103194165304574009e-11 -2.147690175058272259e-11 -1.125580033252695901e-11 -2.723570771227235203e-12
7 57 7.114909e-01 1.376436e+00 -3.103194165304574009e-11 -2.202340940813368536e-11 -9.358609498718683457e-12 -5.019195753846992694e-13
8 65 7.039224e-01 1.526306e+00 -3.597323712682125770e-11 -3.597323712682125770e-11 -1.052110664043241895e-11 -1.972547700742260906e-12
9 73 5.636574e-01 1.541509e+00 -3.597323712682125770e-11 -3.484070269943596734e-11 -1.864675023851308948e-11 -3.425979697233014347e-12
10 81 4.615633e-01 1.570737e+00 -4.205249872335872509e-11 -4.205249872335872509e-11 -1.452960091789925901e-11 -1.546480165226048614e-12
11 89 4.162691e-01 1.579775e+00 -4.205249872335872509e-11 -3.418328947710235540e-11 -1.952299162640536525e-11 -4.891153753447094215e-12
12 97 4.297031e-01 1.759435e+00 -4.205249872335872509e-11 -2.182625654458438347e-11 -1.310110096485921981e-11 -1.003036080734426660e-11
13 105 4.136929e-01 1.780598e+00 -4.205249872335872509e-11 -3.719040890143786268e-11 -2.752826348913395845e-11 -6.022402062411171632e-12
