%  columns="iteration, evaluation, void, void, void, xmean" (startseed=207807, 2015/04/17 18:2:22.08)
0 1 0 0 0 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 
1 9 0 0 0 4.123194e-01 4.289720e-01 1.410817e+00 7.829807e-01 
2 17 0 0 0 1.381257e-01 2.958406e-01 1.147534e+00 6.271231e-01 
3 25 0 0 0 -1.916965e-01 4.070090e-01 9.360564e-01 3.124529e-01 
4 33 0 0 0 2.995965e-01 6.936504e-01 7.511126e-01 3.810790e-01 
5 41 0 0 0 2.066851e-01 6.046689e-01 4.384943e-01 3.611290e-01 
6 49 0 0 0 3.535202e-01 4.022636e-01 5.743273e-01 3.267995e-01 
7 57 0 0 0 2.345012e-01 9.906755e-02 4.294990e-01 4.853035e-01 
8 65 0 0 0 1.764561e-01 -5.246444e-02 3.941109e-01 6.088560e-01 
