%  columns="iteration, evaluation, void, void, void, xmean" (startseed=212629, 2015/04/14 19:23:51.30)
0 1 0 0 0 -2.094395e+00 -2.356194e+00 -7.853982e-01 -1.047198e+00 
1 9 0 0 0 -2.242856e+00 -3.260302e+00 -8.968330e-01 -1.052359e+00 
2 17 0 0 0 -2.014130e+00 -1.966270e+00 -9.879762e-01 -5.563974e-01 
3 25 0 0 0 -2.428342e+00 -1.761986e+00 -9.692710e-01 -6.660655e-01 
4 33 0 0 0 -1.558376e+00 -2.246573e+00 -7.180791e-01 3.721143e-01 
