%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=212629, 2015/04/14 19:23:51.30)
1 9 -1.390480689593425485e-11 0 0 -1.984006e+00 -4.923767e+00 -4.185503e-01 -1.384003e+00 
2 17 -1.651680959957202607e-11 0 0 -1.870257e+00 -2.503557e+00 -9.596395e-01 -3.624782e-01 
3 25 -1.344938257967019799e-11 0 0 -3.324367e+00 -2.290699e+00 -5.613958e-01 -1.278688e+00 
4 33 -1.884440128101581791e-11 0 0 -1.645973e+00 -2.312549e+00 -7.639292e-01 6.252283e-01 
