%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=208958, 2015/04/14 21:2:33.58)
1 9 1.440234e+00 1.112783e+00 -7.420132991191889551e-12 -6.207436128396657482e-12 -1.995477953515359602e-12 -4.431058542940281936e-13
2 17 1.177784e+00 1.136316e+00 -2.913061879902838170e-11 -2.913061879902838170e-11 -1.237212614749091029e-11 -1.565144351175762187e-14
3 25 9.883825e-01 1.133095e+00 -2.913061879902838170e-11 -1.178916070855721315e-11 -2.040452853455817502e-12 -9.972257804692087528e-15
4 33 8.943279e-01 1.202156e+00 -2.913061879902838170e-11 -1.925429695023588735e-11 -6.065925621566071245e-12 -9.285214781117424019e-13
5 41 7.159305e-01 1.216509e+00 -2.913061879902838170e-11 -2.561947340196091649e-11 -1.547322311017766777e-11 -6.088748612455940200e-13
6 49 6.245265e-01 1.228990e+00 -2.913061879902838170e-11 -1.459217239480939499e-11 -8.271496811383652134e-12 -1.338783549488524809e-12
7 57 5.955755e-01 1.297048e+00 -4.591016489212754231e-11 -4.591016489212754231e-11 -3.232444721790592021e-11 -1.840954123183372055e-11
8 65 4.844131e-01 1.314989e+00 -4.591016489212754231e-11 -3.736234978211260711e-11 -2.103308904288041956e-11 -3.028346653229461948e-12
9 73 4.433271e-01 1.372691e+00 -4.591016489212754231e-11 -3.906810346610989443e-11 -1.481698317833914835e-11 -9.958842738916879577e-12
10 81 4.356094e-01 1.401717e+00 -4.591016489212754231e-11 -1.875675896690272167e-11 -1.382524911344390454e-11 -9.261396777430417243e-13
11 89 4.006728e-01 1.414931e+00 -4.591016489212754231e-11 -2.044966931793162217e-11 -9.895967950574749886e-12 -2.749757173310915943e-12
12 97 3.277094e-01 1.419887e+00 -4.591016489212754231e-11 -3.512246823487063929e-11 -1.507741803278959159e-11 -5.978372336042995100e-12
13 105 3.139363e-01 1.364845e+00 -4.591016489212754231e-11 -2.767377413767167016e-11 -1.667385343850747453e-11 -9.290290737949667589e-12
14 113 3.289121e-01 1.448531e+00 -4.591016489212754231e-11 -3.781937684797725154e-11 -1.778402527709338108e-11 -1.022620171751241802e-11
15 121 2.928075e-01 1.448370e+00 -4.618140487529256979e-11 -4.618140487529256979e-11 -2.549882348364566852e-11 -5.032921760744289493e-12
16 129 2.577086e-01 1.419689e+00 -4.618140487529256979e-11 -4.301316662497065149e-11 -2.199106216282852504e-11 -1.086102621290132886e-11
