%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=210508, 2015/04/23 19:16:28.09)
1 9 1.457018e+00 1.125220e+00 -6.513305870295617751e-12 -6.513305870295617751e-12 -1.526816351567721391e-12 -5.852713279485115182e-14
2 17 1.445279e+00 1.240645e+00 -6.513305870295617751e-12 -4.121051863152176538e-12 -8.987008177838859274e-13 -3.670599680131670830e-17
3 25 1.294385e+00 1.261365e+00 -1.699220516266973397e-11 -1.699220516266973397e-11 -1.931427518557632002e-12 -0.000000000000000000e+00
4 33 1.347243e+00 1.582726e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -5.375751427814795463e-12 -3.654698060647307270e-15
5 41 1.345702e+00 1.784371e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -5.785121355609811952e-12 -1.098682599504680302e-13
6 49 1.408578e+00 1.901261e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -5.000000000000007276e+03 -0.000000000000000000e+00
7 57 1.425027e+00 2.153321e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -6.942540271551871139e-12 -1.718212080414287204e-16
8 65 1.343845e+00 2.211849e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.000000000000000000e+04 -2.481082052236417928e-14
9 73 1.019281e+00 2.224997e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.517984058079692194e-15
10 81 9.315074e-01 2.187065e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.746684082667438360e-15
