%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=208744, 2015/04/23 19:23:3.44)
1 9 1.329215e+00 1.051940e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -2.860924785094631307e-12 -2.111162664229397760e-14
2 17 1.135345e+00 1.083276e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -3.212778254132605011e-13 -0.000000000000000000e+00
3 25 1.081104e+00 1.119464e+00 -1.000000000000000000e+04 -4.493468472056465840e-12 -7.184033552532126946e-13 -1.427016244528775718e-13
4 33 9.415401e-01 1.112800e+00 -1.000000000000000000e+04 -4.860989178486598390e-12 -9.063084943714951066e-13 -6.745464026314065076e-14
5 41 8.753533e-01 1.164222e+00 -1.000000000000000000e+04 -8.697511964673350100e-12 -1.888063576468427723e-12 -1.304083045202097666e-13
6 49 9.820313e-01 1.417642e+00 -1.000000000000000000e+04 -2.037594443742170890e-11 -4.026650782733920680e-12 -7.989950798785082065e-13
7 57 9.274882e-01 1.428391e+00 -1.000000000000000000e+04 -2.662175646539217221e-11 -1.642024783278742078e-12 -2.189441208685547534e-13
8 65 7.585708e-01 1.416404e+00 -1.000000000000000000e+04 -1.268741332741076201e-11 -3.457785654369246619e-12 -1.677193956808456074e-13
9 73 7.226847e-01 1.350621e+00 -1.000000000000000000e+04 -3.407814091824043408e-11 -9.143246898332677393e-12 -4.822046902387962678e-14
10 81 8.840740e-01 1.426800e+00 -1.000000000000000000e+04 -4.153093809335478604e-11 -8.629073879640595843e-12 -5.008195145153557912e-13
