%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=215138, 2015/04/14 21:44:53.39)
1 9 1.408931e+00 1.193593e+00 9.411697e-01 9.411697e-01 9.524555e-01 9.743422e-01 1.193593e+00 
2 17 1.389120e+00 1.252389e+00 9.162308e-01 9.162308e-01 9.262277e-01 1.035801e+00 1.252389e+00 
3 25 1.293460e+00 1.205776e+00 8.738595e-01 8.738595e-01 8.836687e-01 1.081399e+00 1.205776e+00 
4 33 1.114626e+00 1.208856e+00 8.381992e-01 8.381992e-01 8.713643e-01 1.036910e+00 1.208856e+00 
5 41 1.132795e+00 1.239991e+00 8.199220e-01 8.199220e-01 8.837735e-01 9.809256e-01 1.239991e+00 
6 49 1.205636e+00 1.200344e+00 8.367976e-01 8.367976e-01 9.079914e-01 9.564673e-01 1.200344e+00 
7 57 1.140879e+00 1.143034e+00 8.301821e-01 8.301821e-01 8.649803e-01 9.361668e-01 1.143034e+00 
8 65 1.056730e+00 1.103424e+00 8.257391e-01 8.257391e-01 8.771149e-01 8.978577e-01 1.103424e+00 
9 73 1.074090e+00 1.068920e+00 7.842025e-01 7.842025e-01 8.432365e-01 9.581384e-01 1.068920e+00 
10 81 9.497682e-01 1.110676e+00 7.437170e-01 7.437170e-01 8.099884e-01 9.134555e-01 1.110676e+00 
11 89 1.030784e+00 1.249761e+00 7.079083e-01 7.079083e-01 7.796501e-01 8.619839e-01 1.249761e+00 
12 97 1.186515e+00 1.381359e+00 6.714517e-01 6.714517e-01 7.793574e-01 8.236180e-01 1.381359e+00 
13 105 1.153587e+00 1.322985e+00 6.527159e-01 6.527159e-01 7.582777e-01 8.296937e-01 1.322985e+00 
14 113 1.052845e+00 1.264516e+00 6.280599e-01 6.280599e-01 7.342392e-01 8.006782e-01 1.264516e+00 
15 121 8.790280e-01 1.194242e+00 5.979677e-01 5.979677e-01 6.959630e-01 7.901036e-01 1.194242e+00 
16 129 6.791819e-01 1.128003e+00 5.671415e-01 5.671415e-01 6.624870e-01 7.495774e-01 1.128003e+00 
17 137 7.196051e-01 1.185418e+00 5.431067e-01 5.431067e-01 6.354389e-01 7.702202e-01 1.185418e+00 
18 145 5.938125e-01 1.125066e+00 5.214717e-01 5.214717e-01 6.421590e-01 7.432407e-01 1.125066e+00 
19 153 6.978874e-01 1.066489e+00 5.754263e-01 5.754263e-01 6.611977e-01 7.527730e-01 1.066489e+00 
