%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=215138, 2015/04/14 21:44:53.39)
1 9 1.408931e+00 1.268202e+00 -1.150610645432690636e-11 -1.954674215249627317e-12 -8.097565405014564529e-13 -4.562676918275524800e-15
2 17 1.389120e+00 1.366892e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -2.238748969157185652e-12 -5.480243198379253853e-14
3 25 1.293460e+00 1.379829e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -2.066018255815112185e-13 -8.868563467951008793e-15
4 33 1.114626e+00 1.442207e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -8.660079508739754785e-13 -2.339315614468810173e-15
5 41 1.132795e+00 1.512328e+00 -1.000000000000000000e+04 -4.486004371955099870e-12 -7.997400795116915847e-13 -1.680418383948696524e-14
6 49 1.205636e+00 1.434450e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -8.095308257917648792e-13 -4.362531017217168640e-15
7 57 1.140879e+00 1.376847e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -5.940067456851223483e-13 -0.000000000000000000e+00
8 65 1.056730e+00 1.336286e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.832841582919048121e-12 -9.288165941835645442e-14
9 73 1.074090e+00 1.363066e+00 -1.000000000000000000e+04 -6.882326318298345162e-13 -2.392334943216443102e-14 -0.000000000000000000e+00
10 81 9.497682e-01 1.493413e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -5.090352084030040952e-13 -4.200140224672095379e-14
11 89 1.030784e+00 1.765428e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -5.000000000000011823e+03 -5.867745166472780459e-15
12 97 1.186515e+00 2.057273e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.704992095771943477e-16
13 105 1.153587e+00 2.026893e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.000000000000000000e+04 -8.900915287403322517e-14
14 113 1.052845e+00 2.013368e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -5.000000000000006366e+03 -2.784870438136343790e-14
15 121 8.790280e-01 1.997168e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.000000000000000000e+04 -2.063900127768817140e-14
16 129 6.791819e-01 1.988927e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -5.000000000000001819e+03 -4.680817466181858653e-15
17 137 7.196051e-01 2.182662e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.000000000000000000e+04 -3.038452868280171619e-14
18 145 5.938125e-01 2.157483e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.000000000000000000e+04 -0.000000000000000000e+00
19 153 6.978874e-01 1.853389e+00 -1.000000000000000000e+04 -1.000000000000000000e+04 -1.000000000000000000e+04 -0.000000000000000000e+00
