%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=208859, 2015/04/14 19:35:1.59)
1 9 -1.000000000000000000e+04 0 0 1.308934e+00 -2.735348e+00 8.106376e-01 1.441829e+00 
2 17 -6.155784812040333755e-12 0 0 -1.145641e+00 -3.213001e+00 -1.818273e+00 -1.753151e+00 
3 25 -7.081166559605228780e-12 0 0 -1.900150e+00 -4.041763e+00 -1.452145e+00 -2.638044e-01 
4 33 -2.700918597341281332e-11 0 0 -4.940564e-01 -2.088969e+00 -7.519013e-01 -1.667408e+00 
5 41 -1.359489552214238785e-11 0 0 -1.085103e+00 -1.648434e+00 -1.302692e+00 -3.399416e+00 
6 49 -1.995100806186083447e-11 0 0 -5.558178e-01 -2.187034e+00 -1.708148e+00 -1.509535e+00 
