%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=208859, 2015/04/14 19:35:1.59)
1 9 1.387427e+00 0 0 1.570796e+00 1.328836e+00 1.341645e+00 1.393136e+00 
2 17 1.265016e+00 0 0 1.366454e+00 1.153362e+00 1.228347e+00 1.249297e+00 
3 25 1.099869e+00 0 0 1.179186e+00 9.665518e-01 1.013820e+00 1.057376e+00 
4 33 1.045249e+00 0 0 1.067562e+00 9.265034e-01 9.567494e-01 9.859189e-01 
5 41 1.050530e+00 0 0 1.011536e+00 9.226948e-01 9.301451e-01 1.045093e+00 
6 49 8.354311e-01 0 0 7.625829e-01 7.002832e-01 6.992299e-01 8.082938e-01 
