%  columns="iteration, evaluation, void, void, void, xmean" (startseed=208859, 2015/04/14 19:35:1.59)
0 1 0 0 0 -2.094395e+00 -2.356194e+00 -7.853982e-01 -1.047198e+00 
1 9 0 0 0 1.573794e-01 -2.967856e+00 -2.747930e-01 -4.667437e-02 
2 17 0 0 0 -4.562341e-01 -2.545680e+00 -1.534068e+00 -1.212928e+00 
3 25 0 0 0 -1.331218e+00 -3.043965e+00 -9.785667e-01 -1.562612e+00 
4 33 0 0 0 -7.468055e-01 -2.084632e+00 -1.505945e+00 -1.973479e+00 
5 41 0 0 0 -9.536126e-01 -1.715098e+00 -1.464892e+00 -2.778952e+00 
6 49 0 0 0 -7.970738e-01 -1.879923e+00 -1.598029e+00 -2.275923e+00 
