%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=212147, 2015/04/23 20:20:39.48)
1 9 1.370740e+00 1.063321e+00 -3.245138328973075514e-11 -1.475595861714234164e-11 -1.834108029705545170e-12 -6.966573448750438513e-13
2 17 1.124376e+00 1.060999e+00 -3.245138328973075514e-11 -2.064113416928567366e-11 -3.704689027627535159e-13 -0.000000000000000000e+00
3 25 1.019489e+00 1.117642e+00 -3.245138328973075514e-11 -1.211729169010621197e-11 -3.535918441438174635e-12 -1.320016884186446373e-13
4 33 9.098409e-01 1.148620e+00 -3.245138328973075514e-11 -1.448046383230406303e-11 -2.722931083703012597e-12 -1.044508079821744372e-13
5 41 7.906524e-01 1.164569e+00 -3.245138328973075514e-11 -1.958199159080006932e-11 -2.790464638359485143e-12 -2.327772520309469842e-13
6 49 7.662750e-01 1.278085e+00 -3.245138328973075514e-11 -2.796439860711100583e-11 -1.814731318039768385e-11 -7.469630908304266163e-12
7 57 8.645523e-01 1.473842e+00 -3.245138328973075514e-11 -2.668966484408695994e-11 -1.564679449214169370e-11 -1.903105257103308942e-12
8 65 8.466989e-01 1.462900e+00 -3.245138328973075514e-11 -9.363971157280100977e-12 -2.188226339687954681e-12 -1.554655874568128016e-13
9 73 8.328047e-01 1.543082e+00 -3.245138328973075514e-11 -2.483045728559315244e-11 -2.998996000996229751e-12 -1.796398455424509914e-12
10 81 7.151062e-01 1.586929e+00 -3.245138328973075514e-11 -1.316538256887761710e-11 -4.948863934369351026e-12 -3.005565063383851737e-13
