%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=207916, 2015/04/14 20:8:18.16)
1 9 1.476499e+00 0 0 1.393439e+00 1.570796e+00 1.499077e+00 1.456313e+00 
2 17 1.303789e+00 0 0 1.164535e+00 1.570796e+00 1.297566e+00 1.271129e+00 
3 25 1.122621e+00 0 0 9.631820e-01 1.300361e+00 1.089576e+00 1.099926e+00 
4 33 9.378512e-01 0 0 7.605292e-01 1.049603e+00 8.748969e-01 8.831035e-01 
5 41 8.072581e-01 0 0 6.231542e-01 8.584711e-01 7.141832e-01 7.339109e-01 
