%  columns="iteration, evaluation, void, void, void, xmean" (startseed=207916, 2015/04/14 20:8:18.16)
0 1 0 0 0 -2.094395e+00 -2.356194e+00 -7.853982e-01 -1.047198e+00 
1 9 0 0 0 -2.171949e+00 -6.335934e-01 2.420133e-01 -2.196335e-02 
2 17 0 0 0 -2.487242e+00 7.399347e-01 4.936889e-01 5.221811e-01 
3 25 0 0 0 -1.895415e+00 1.092286e-01 3.992211e-01 6.358554e-01 
4 33 0 0 0 -1.926275e+00 3.293056e-01 4.869067e-01 8.975417e-01 
5 41 0 0 0 -1.903902e+00 5.408750e-01 6.360273e-01 3.294801e-01 
