%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=207916, 2015/04/14 20:8:18.16)
1 9 -1.000000000000000000e+04 0 0 -2.647260e+00 4.409944e-01 1.895522e+00 5.775280e-01 
2 17 -1.000000000000000000e+04 0 0 -2.499598e+00 2.921914e+00 1.769304e+00 1.437711e+00 
3 25 -1.000000000000000000e+04 0 0 -1.497874e+00 1.162133e+00 1.660402e+00 2.257604e+00 
4 33 -1.000000000000000000e+04 0 0 -2.189461e+00 1.669394e+00 1.675488e+00 1.283348e+00 
5 41 -1.000000000000000000e+04 0 0 -1.452413e+00 4.594153e-01 1.311051e+00 1.965385e+00 
